REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars)
1911,CA,"Rye, all",30.0,1200.0,64325.0,131500.0,53600.0,1906
1911,CA,Sugar beets,0.73,19100.0,158800.0,20676.0,8300.0,1154
1911,CA,Tame hay,1.28,3660.0,13015000.0,8785600.0,3554000.0,166806
1911,CA,"Wheat, all",24.0,1400.0,6293500.0,11095900.0,4490250.0,148318
1911,MA,Barley,22.0,1800.0,326000.0,448100.0,181000.0,7184
1911,MA,Corn for silage,0.99,17250.0,69000.0,9900.0,4000.0,684
1911,MA,Flaxseed,69.0,915.0,29200.0,79800.0,32000.0,2022
1911,MA,Mixed grains,22.0,1835.0,1100.0,1500.0,600.0,24
1911,MA,Oats,21.0,1750.0,925000.0,1307400.0,529000.0,19204
1911,MA,"Peas, dry",44.0,1250.0,250.0,400.0,200.0,11
1911,MA,"Rye, all",24.0,1500.0,3000.0,4700.0,2000.0,73
1911,MA,Tame hay,1.05,3950.0,237000.0,156600.0,60000.0,2500
1911,MA,"Wheat, all",25.0,1365.0,1710000.0,3094600.0,1252000.0,42089
1911,MP,Barley,29.0,1410.0,7400.0,12900.0,5250.0,215
1911,MP,Mixed grains,27.0,1665.0,8900.0,13200.0,5350.0,242
1911,MP,Oats,31.0,1115.0,220700.0,488500.0,197700.0,6865
1911,MP,Tame hay,1.11,3420.0,1922000.0,1387700.0,562000.0,21328
1911,MP,"Wheat, all",38.0,1345.0,31800.0,58400.0,23650.0,1209
1911,NB,Barley,19.0,1545.0,1700.0,2700.0,1100.0,32
1911,NB,"Beans, all dry (white and coloured)",90.0,1335.0,200.0,400.0,150.0,18
1911,NB,Buckwheat,26.0,1420.0,37400.0,65100.0,26350.0,979
1911,NB,Corn for silage,0.35,20000.0,2000.0,200.0,100.0,7
1911,NB,Mixed grains,29.0,1555.0,700.0,1100.0,450.0,20
1911,NB,Oats,32.0,1100.0,92550.0,207600.0,84000.0,3000
1911,NB,"Peas, dry",53.0,1500.0,450.0,700.0,300.0,24
1911,NB,"Rye, all",40.0,1000.0,25.0,0.0,0.0,1
1911,NB,Tame hay,0.9,3180.0,818000.0,635200.0,257000.0,7333
1911,NB,"Wheat, all",39.0,1380.0,7800.0,14000.0,5650.0,306
1911,NS,Barley,35.0,1380.0,3100.0,5600.0,2250.0,109
1911,NS,"Beans, all dry (white and coloured)",78.0,1570.0,550.0,900.0,350.0,43
1911,NS,Buckwheat,30.0,1165.0,5600.0,11800.0,4800.0,167
1911,NS,Corn for silage,0.68,16000.0,4000.0,600.0,250.0,27
1911,NS,Mixed grains,33.0,1445.0,2600.0,4400.0,1800.0,86
1911,NS,Oats,34.0,1110.0,45150.0,100300.0,40600.0,1551
1911,NS,"Peas, dry",47.0,1500.0,150.0,200.0,100.0,7
1911,NS,"Rye, all",35.0,1000.0,200.0,500.0,200.0,7
1911,NS,Tame hay,1.3,3820.0,830000.0,535300.0,217000.0,10770
1911,NS,"Wheat, all",40.0,1415.0,7650.0,13300.0,5400.0,309
1911,ON,Barley,32.0,1420.0,298800.0,519900.0,210400.0,9608
1911,ON,"Beans, all dry (white and coloured)",70.0,1300.0,23800.0,45100.0,18300.0,1671
1911,ON,Buckwheat,28.0,1150.0,83200.0,178600.0,72300.0,2331
1911,ON,Corn for grain,25.0,3875.0,469000.0,298200.0,121000.0,11629
1911,ON,Corn for silage,0.52,20590.0,2038000.0,243500.0,99000.0,10628
1911,ON,Flaxseed,75.0,885.0,3100.0,8700.0,3500.0,232
1911,ON,Mixed grains,29.0,1565.0,246300.0,389300.0,157500.0,7121
1911,ON,Oats,29.0,1150.0,1306900.0,2806100.0,1135600.0,38134
1911,ON,"Peas, dry",36.0,1055.0,110400.0,258400.0,104550.0,3935
1911,ON,"Rye, all",31.0,1120.0,44000.0,96800.0,39200.0,1351
1911,ON,Sugar beets,0.74,19200.0,146100.0,18881.0,7600.0,1084
1911,ON,Tame hay,1.53,3100.0,4421000.0,3520700.0,1425000.0,67731
1911,ON,"Wheat, all",32.0,1380.0,537000.0,962300.0,389400.0,17231
1911,ON,"Wheat, spring",33.0,1165.0,61000.0,129500.0,52400.0,2016
1911,ON,"Wheat, winter remaining",32.0,1410.0,476000.0,,,15215
1911,PP,Barley,21.0,1705.0,610000.0,886200.0,358000.0,13036
1911,PP,Corn for silage,0.97,15920.0,78000.0,12000.0,4900.0,754
1911,PP,Flaxseed,59.0,715.0,388700.0,1340900.0,542000.0,22920
1911,PP,Mixed grains,23.0,1640.0,4100.0,6200.0,2500.0,94
1911,PP,Oats,19.0,1775.0,3494000.0,4861500.0,1967000.0,66907
1911,PP,"Peas, dry",45.0,1085.0,650.0,1300.0,600.0,29
1911,PP,"Rye, all",23.0,1665.0,15000.0,21400.0,9000.0,345
1911,PP,Sugar beets,0.55,18100.0,12700.0,1795.0,700.0,70
1911,PP,Tame hay,1.19,3790.0,568000.0,375800.0,150000.0,6781
1911,PP,"Wheat, all",23.0,1405.0,5680000.0,9990500.0,4043000.0,128012
1911,PEI,Barley,28.0,1370.0,2600.0,4600.0,1900.0,74
1911,PEI,Buckwheat,28.0,1435.0,1650.0,2800.0,1150.0,46
1911,PEI,Corn for silage,0.3,3000.0,3000.0,300.0,100.0,9
1911,PEI,Mixed grains,24.0,1805.0,5600.0,7700.0,3100.0,136
1911,PEI,Oats,28.0,1135.0,83000.0,180600.0,73100.0,2314
1911,PEI,"Peas, dry",40.0,1000.0,50.0,100.0,50.0,2
1911,PEI,Tame hay,1.18,3110.0,274000.0,217200.0,88000.0,3225
1911,PEI,"Wheat, all",36.0,1300.0,16350.0,31100.0,12600.0,594
1911,QU,Barley,36.0,1225.0,50000.0,100700.0,40800.0,1791
1911,QU,"Beans, all dry (white and coloured)",72.0,1165.0,2850.0,6100.0,2450.0,205
1911,QU,Buckwheat,34.0,1215.0,56500.0,114800.0,46500.0,1920
1911,QU,Corn for grain,40.0,1895.0,18400.0,23900.0,9700.0,731
1911,QU,Corn for silage,0.53,19680.0,305000.0,38400.0,15500.0,1613
1911,QU,Flaxseed,68.0,725.0,400.0,1400.0,550.0,27
1911,QU,Mixed grains,34.0,1290.0,59900.0,114600.0,46400.0,2024
1911,QU,Oats,34.0,1000.0,581800.0,1440000.0,582700.0,19995
1911,QU,"Peas, dry",50.0,1070.0,14100.0,32600.0,13200.0,710
1911,QU,"Rye, all",40.0,980.0,5100.0,12800.0,5200.0,203
1911,QU,Tame hay,1.12,4260.0,5796000.0,3359700.0,1360000.0,64970
1911,QU,"Wheat, all",43.0,1190.0,34200.0,71000.0,28700.0,1483
1911,SK,Barley,22.0,1705.0,189000.0,274000.0,111000.0,4069
1911,SK,Corn for silage,0.74,1333.0,8000.0,1400.0,600.0,59
1911,SK,Flaxseed,59.0,710.0,331200.0,1153900.0,467000.0,19559
1911,SK,Mixed grains,27.0,1625.0,1300.0,1900.0,800.0,35
1911,SK,Oats,19.0,1755.0,1659000.0,2332800.0,944000.0,31187
1911,SK,"Peas, dry",45.0,1000.0,200.0,400.0,200.0,9
1911,SK,"Rye, all",16.0,2000.0,2000.0,2300.0,1000.0,32
1911,SK,Tame hay,1.08,3350.0,67000.0,48900.0,20000.0,724
1911,SK,"Wheat, all",21.0,1400.0,2975000.0,5255900.0,2127000.0,63407
1912,AB,Barley,15.0,1775.0,135000.0,187000.0,76000.0,2039
1912,AB,Corn for silage,1.0,5000.0,1000.0,600.0,200.0,10
1912,AB,Flaxseed,36.0,810.0,43000.0,132000.0,53000.0,1557
1912,AB,Mixed grains,20.0,1820.0,2000.0,2800.0,1100.0,39
1912,AB,Oats,16.0,1765.0,1043000.0,1461000.0,591000.0,16231
1912,AB,"Peas, dry",32.0,1250.0,250.0,500.0,200.0,8
1912,AB,"Rye, all",21.0,1665.0,10000.0,15000.0,6000.0,211
1912,AB,Sugar beets,0.57,14700.0,11800.0,1900.0,800.0,67
1912,AB,Tame hay,1.01,4090.0,286000.0,180300.0,70000.0,2900
1912,AB,"Wheat, all",20.0,1455.0,934000.0,1590000.0,643000.0,18459
1912,BC,Barley,30.0,2275.0,2500.0,2600.0,1100.0,75
1912,BC,"Beans, all dry (white and coloured)",67.0,1000.0,150.0,400.0,150.0,10
1912,BC,Corn for silage,0.9,15000.0,3000.0,400.0,200.0,27
1912,BC,Mixed grains,32.0,1800.0,1800.0,2500.0,1000.0,57
1912,BC,Oats,33.0,2125.0,38700.0,45000.0,18200.0,1278
1912,BC,"Peas, dry",51.0,1915.0,1150.0,1400.0,600.0,59
1912,BC,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1912,BC,Tame hay,1.92,5310.0,313000.0,145700.0,59000.0,6021
1912,BC,"Wheat, all",36.0,2135.0,10900.0,12700.0,5100.0,392
1912,CA,Barley,21.0,1680.0,1076500.0,1581300.0,640400.0,22354
1912,CA,"Beans, all dry (white and coloured)",80.0,1180.0,25050.0,52600.0,21200.0,2008
1912,CA,Buckwheat,29.0,1420.0,229000.0,398700.0,161350.0,6544
1912,CA,Corn for grain,24.0,3565.0,430100.0,298000.0,120700.0,10534
1912,CA,Corn for silage,0.54,22660.0,2756000.0,299400.0,121650.0,14977
1912,CA,Flaxseed,36.0,810.0,663800.0,2021900.0,817000.0,23608
1912,CA,Mixed grains,29.0,1750.0,351000.0,496500.0,200800.0,10194
1912,CA,Oats,21.0,1500.0,6039750.0,9966000.0,4032900.0,126304
1912,CA,"Peas, dry",46.0,1010.0,106450.0,259600.0,105200.0,4944
1912,CA,"Rye, all",28.0,1210.0,62000.0,127000.0,51200.0,1755
1912,CA,Sugar beets,0.55,23700.0,182400.0,18900.0,7700.0,1005
1912,CA,Tame hay,1.22,3330.0,11251000.0,8376400.0,3383000.0,137761
1912,CA,"Wheat, all",23.0,1370.0,6101350.0,10996700.0,4449450.0,139090
1912,MA,Barley,17.0,1770.0,345000.0,481000.0,195000.0,5855
1912,MA,Corn for silage,1.22,16890.0,76000.0,11000.0,4500.0,924
1912,MA,Flaxseed,41.0,795.0,31800.0,100000.0,40000.0,1302
1912,MA,Mixed grains,22.0,2335.0,1400.0,1500.0,600.0,31
1912,MA,Oats,18.0,1615.0,881000.0,1348000.0,546000.0,16003
1912,MA,"Peas, dry",60.0,1250.0,250.0,400.0,200.0,15
1912,MA,"Rye, all",20.0,1500.0,3000.0,5000.0,2000.0,61
1912,MA,Tame hay,1.04,4050.0,243000.0,154500.0,60000.0,2520
1912,MA,"Wheat, all",25.0,1495.0,1715000.0,2839000.0,1149000.0,42221
1912,MP,Barley,32.0,1550.0,7900.0,12700.0,5100.0,253
1912,MP,Mixed grains,28.0,2120.0,10800.0,12700.0,5100.0,297
1912,MP,Oats,31.0,1305.0,250350.0,475000.0,192200.0,7868
1912,MP,Tame hay,1.26,3330.0,1780000.0,1317000.0,534000.0,22447
1912,MP,"Wheat, all",35.0,1255.0,29450.0,58000.0,23450.0,1022
1912,NB,Barley,31.0,1455.0,1600.0,2700.0,1100.0,49
1912,NB,"Beans, all dry (white and coloured)",120.0,1500.0,150.0,300.0,100.0,18
1912,NB,Buckwheat,28.0,1315.0,34050.0,64000.0,25900.0,969
1912,NB,Corn for silage,0.8,10000.0,1000.0,200.0,100.0,8
1912,NB,Mixed grains,38.0,1375.0,550.0,1000.0,400.0,21
1912,NB,Oats,34.0,1095.0,86450.0,195000.0,78900.0,2972
1912,NB,"Peas, dry",60.0,1000.0,250.0,600.0,250.0,15
1912,NB,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1912,NB,Tame hay,1.12,3310.0,808000.0,602000.0,244000.0,9018
1912,NB,"Wheat, all",28.0,1220.0,6400.0,13000.0,5250.0,177
1912,NS,Barley,35.0,1550.0,3100.0,5000.0,2000.0,110
1912,NS,"Beans, all dry (white and coloured)",92.0,1855.0,650.0,900.0,350.0,60
1912,NS,Buckwheat,30.0,1450.0,6450.0,11000.0,4450.0,192
1912,NS,Corn for silage,0.54,20000.0,5000.0,600.0,250.0,27
1912,NS,Mixed grains,33.0,1905.0,3050.0,4000.0,1600.0,102
1912,NS,Oats,34.0,1245.0,50400.0,100000.0,40450.0,1732
1912,NS,"Peas, dry",60.0,1500.0,150.0,200.0,100.0,9
1912,NS,"Rye, all",40.0,1000.0,100.0,300.0,100.0,4
1912,NS,Tame hay,1.41,3540.0,747000.0,521000.0,211000.0,10545
1912,NS,"Wheat, all",40.0,1370.0,7200.0,13000.0,5250.0,286
1912,ON,Barley,28.0,1585.0,328600.0,512000.0,207200.0,9207
1912,ON,"Beans, all dry (white and coloured)",78.0,1170.0,21800.0,46000.0,18600.0,1706
1912,ON,Buckwheat,26.0,1440.0,118950.0,204000.0,82600.0,3060
1912,ON,Corn for grain,24.0,3700.0,418000.0,279000.0,113000.0,10044
1912,ON,Corn for silage,0.53,23880.0,2436000.0,251000.0,102000.0,12997
1912,ON,Flaxseed,63.0,1000.0,3650.0,9000.0,3650.0,231
1912,ON,Mixed grains,28.0,1845.0,276700.0,371000.0,150100.0,7862
1912,ON,Oats,27.0,1330.0,1496800.0,2785000.0,1127000.0,39792
1912,ON,"Peas, dry",43.0,1005.0,91850.0,226000.0,91450.0,3914
1912,ON,"Rye, all",29.0,1155.0,43500.0,93000.0,37600.0,1283
1912,ON,Sugar beets,0.55,24700.0,170600.0,17000.0,6900.0,938
1912,ON,Tame hay,1.33,3690.0,5096000.0,3413000.0,1381000.0,67566
1912,ON,"Wheat, all",34.0,1375.0,474500.0,855000.0,345600.0,15937
1912,ON,"Wheat, spring",32.0,1265.0,61500.0,120000.0,48600.0,1987
1912,ON,"Wheat, winter remaining",34.0,1390.0,413000.0,,,13950
1912,PP,Barley,16.0,1770.0,689000.0,960000.0,389000.0,11060
1912,PP,Corn for silage,1.2,15190.0,79000.0,12900.0,5200.0,950
1912,PP,Flaxseed,35.0,810.0,659900.0,2012000.0,813000.0,23362
1912,PP,Mixed grains,23.0,1960.0,4900.0,6300.0,2500.0,114
1912,PP,Oats,16.0,1720.0,3737000.0,5365000.0,2171000.0,59267
1912,PP,"Peas, dry",43.0,1335.0,800.0,1300.0,600.0,34
1912,PP,"Rye, all",22.0,1555.0,14000.0,22700.0,9000.0,304
1912,PP,Sugar beets,0.57,14700.0,11800.0,1900.0,800.0,67
1912,PP,Tame hay,1.0,4090.0,613000.0,389200.0,150000.0,6148
1912,PP,"Wheat, all",22.0,1375.0,5560000.0,10011000.0,4051000.0,120590
1912,PEI,Barley,29.0,1600.0,3200.0,5000.0,2000.0,94
1912,PEI,Buckwheat,29.0,2000.0,2200.0,2700.0,1100.0,64
1912,PEI,Corn for silage,0.3,2000.0,2000.0,300.0,100.0,6
1912,PEI,Mixed grains,24.0,2325.0,7200.0,7700.0,3100.0,174
1912,PEI,Oats,28.0,1560.0,113500.0,180000.0,72850.0,3164
1912,PEI,"Peas, dry",40.0,1000.0,50.0,100.0,50.0,2
1912,PEI,Tame hay,1.28,2850.0,225000.0,194000.0,79000.0,2884
1912,PEI,"Wheat, all",35.0,1225.0,15850.0,32000.0,12950.0,559
1912,QU,Barley,36.0,1275.0,48500.0,94000.0,38000.0,1759
1912,QU,"Beans, all dry (white and coloured)",93.0,1150.0,2300.0,5000.0,2000.0,214
1912,QU,Buckwheat,34.0,1425.0,67350.0,117000.0,47300.0,2259
1912,QU,Corn for grain,40.0,1570.0,12100.0,19000.0,7700.0,490
1912,QU,Corn for silage,0.42,16670.0,230000.0,34000.0,13800.0,962
1912,QU,Flaxseed,60.0,715.0,250.0,900.0,350.0,15
1912,QU,Mixed grains,33.0,1350.0,56800.0,104000.0,42100.0,1864
1912,QU,Oats,35.0,985.0,516900.0,1296000.0,524500.0,18099
1912,QU,"Peas, dry",75.0,1005.0,12200.0,30000.0,12150.0,911
1912,QU,"Rye, all",37.0,980.0,4400.0,11000.0,4500.0,164
1912,QU,Tame hay,1.03,2740.0,3449000.0,3111500.0,1259000.0,35579
1912,QU,"Wheat, all",43.0,1090.0,26500.0,60000.0,24300.0,1149
1912,SK,Barley,15.0,1770.0,209000.0,292000.0,118000.0,3166
1912,SK,Corn for silage,0.8,400.0,2000.0,1300.0,500.0,16
1912,SK,Flaxseed,35.0,815.0,585100.0,1780000.0,720000.0,20503
1912,SK,Mixed grains,29.0,1875.0,1500.0,2000.0,800.0,44
1912,SK,Oats,15.0,1755.0,1813000.0,2556000.0,1034000.0,27033
1912,SK,"Peas, dry",37.0,1500.0,300.0,400.0,200.0,11
1912,SK,"Rye, all",32.0,1000.0,1000.0,2700.0,1000.0,32
1912,SK,Tame hay,0.87,4200.0,84000.0,54400.0,20000.0,728
1912,SK,"Wheat, all",21.0,1290.0,2911000.0,5582000.0,2259000.0,59910
1913,AB,Barley,14.0,1725.0,138000.0,197000.0,80000.0,1964
1913,AB,Corn for silage,1.0,10000.0,2000.0,600.0,200.0,20
1913,AB,Flaxseed,47.0,700.0,29300.0,105000.0,42000.0,1374
1913,AB,Mixed grains,17.0,1875.0,1500.0,2000.0,800.0,25
1913,AB,Oats,16.0,1665.0,1103000.0,1639000.0,663000.0,17170
1913,AB,"Peas, dry",35.0,1000.0,200.0,500.0,200.0,7
1913,AB,"Rye, all",18.0,1665.0,10000.0,16000.0,6000.0,183
1913,AB,Sugar beets,0.55,11400.0,9100.0,2000.0,800.0,50
1913,AB,Tame hay,0.95,3890.0,272000.0,185000.0,70000.0,2596
1913,AB,"Wheat, all",22.0,1530.0,935000.0,1512000.0,612000.0,21009
1913,BC,Barley,32.0,1900.0,1900.0,2500.0,1000.0,60
1913,BC,"Beans, all dry (white and coloured)",90.0,1335.0,200.0,400.0,150.0,18
1913,BC,Corn for silage,1.2,15000.0,3000.0,400.0,200.0,36
1913,BC,Mixed grains,17.0,3150.0,3150.0,2500.0,1000.0,54
1913,BC,Oats,38.0,2115.0,41500.0,48500.0,19600.0,1561
1913,BC,"Peas, dry",56.0,1900.0,950.0,1300.0,500.0,53
1913,BC,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1913,BC,Tame hay,1.85,5020.0,306000.0,151700.0,61000.0,5656
1913,BC,"Wheat, all",37.0,1980.0,10500.0,13000.0,5300.0,386
1913,CA,Barley,19.0,1610.0,1051700.0,1613000.0,652900.0,20144
1913,CA,"Beans, all dry (white and coloured)",69.0,1155.0,21750.0,46600.0,18800.0,1505
1913,CA,Buckwheat,29.0,1185.0,182300.0,380700.0,154050.0,5320
1913,CA,Corn for grain,25.0,3795.0,425900.0,278000.0,112300.0,10781
1913,CA,Corn for silage,0.53,19340.0,2374000.0,303600.0,122750.0,12506
1913,CA,Flaxseed,38.0,710.0,445500.0,1552800.0,628150.0,17084
1913,CA,Mixed grains,27.0,1680.0,322250.0,473800.0,191700.0,8685
1913,CA,Oats,21.0,1480.0,6240300.0,10434000.0,4222550.0,128893
1913,CA,"Peas, dry",41.0,1215.0,107550.0,219000.0,88650.0,4382
1913,CA,"Rye, all",26.0,1240.0,59000.0,119300.0,47500.0,1524
1913,CA,Sugar beets,0.67,19500.0,134300.0,17000.0,6900.0,906
1913,CA,Tame hay,1.27,3010.0,10066000.0,8262300.0,3346000.0,127506
1913,CA,"Wheat, all",25.0,1415.0,6305250.0,11015000.0,4458150.0,156462
1913,MA,Barley,16.0,1545.0,311000.0,496000.0,201000.0,4864
1913,MA,Corn for silage,0.93,18000.0,81000.0,11000.0,4500.0,757
1913,MA,Flaxseed,41.0,730.0,16100.0,54000.0,22000.0,664
1913,MA,Mixed grains,15.0,1335.0,800.0,1500.0,600.0,12
1913,MA,Oats,18.0,1545.0,875000.0,1398000.0,566000.0,15893
1913,MA,"Peas, dry",0.0,0.0,0.0,0.0,0.0,0
1913,MA,"Rye, all",20.0,1500.0,3000.0,5000.0,2000.0,60
1913,MA,Tame hay,0.96,3260.0,228000.0,166000.0,70000.0,2191
1913,MA,"Wheat, all",26.0,1280.0,1451000.0,2804000.0,1135000.0,37858
1913,MP,Barley,31.0,1500.0,6900.0,11500.0,4600.0,217
1913,MP,Mixed grains,26.0,1885.0,9800.0,12800.0,5200.0,259
1913,MP,Oats,30.0,1230.0,237200.0,476500.0,192850.0,7049
1913,MP,Tame hay,1.23,3300.0,1736000.0,1298000.0,526000.0,21408
1913,MP,"Wheat, all",39.0,1350.0,31650.0,58000.0,23450.0,1233
1913,NB,Barley,32.0,1600.0,1600.0,2500.0,1000.0,51
1913,NB,"Beans, all dry (white and coloured)",110.0,1000.0,100.0,300.0,100.0,11
1913,NB,Buckwheat,25.0,1500.0,38800.0,64000.0,25900.0,962
1913,NB,Corn for silage,0.25,20000.0,2000.0,200.0,100.0,5
1913,NB,Mixed grains,30.0,1500.0,600.0,1000.0,400.0,18
1913,NB,Oats,33.0,1160.0,91700.0,195000.0,78900.0,3032
1913,NB,"Peas, dry",53.0,1500.0,300.0,500.0,200.0,16
1913,NB,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1913,NB,Tame hay,1.2,2710.0,633000.0,577000.0,234000.0,7615
1913,NB,"Wheat, all",41.0,1390.0,7300.0,13000.0,5250.0,301
1913,NS,Barley,35.0,1450.0,2900.0,5000.0,2000.0,101
1913,NS,"Beans, all dry (white and coloured)",88.0,1715.0,600.0,900.0,350.0,53
1913,NS,Buckwheat,30.0,1360.0,6050.0,11000.0,4450.0,183
1913,NS,Corn for silage,0.5,16000.0,4000.0,600.0,250.0,20
1913,NS,Mixed grains,32.0,1815.0,2900.0,4000.0,1600.0,93
1913,NS,Oats,34.0,1235.0,50750.0,101500.0,41100.0,1744
1913,NS,"Peas, dry",60.0,2000.0,200.0,200.0,100.0,12
1913,NS,"Rye, all",40.0,2000.0,200.0,300.0,100.0,8
1913,NS,Tame hay,1.27,3700.0,795000.0,531000.0,215000.0,10135
1913,NS,"Wheat, all",42.0,1380.0,7250.0,13000.0,5250.0,304
1913,ON,Barley,26.0,1620.0,317600.0,485000.0,196300.0,8170
1913,ON,"Beans, all dry (white and coloured)",66.0,1125.0,18200.0,40000.0,16200.0,1199
1913,ON,Buckwheat,28.0,1030.0,80300.0,193000.0,78100.0,2213
1913,ON,Corn for grain,25.0,3915.0,411000.0,260000.0,105000.0,10195
1913,ON,Corn for silage,0.5,19790.0,2038000.0,255000.0,103000.0,10246
1913,ON,Flaxseed,55.0,1455.0,4150.0,7000.0,2850.0,228
1913,ON,Mixed grains,26.0,1735.0,246900.0,352000.0,142400.0,6412
1913,ON,Oats,25.0,1425.0,1621800.0,2814000.0,1138800.0,39960
1913,ON,"Peas, dry",36.0,1215.0,93400.0,190000.0,76900.0,3397
1913,ON,"Rye, all",27.0,1155.0,39800.0,85000.0,34400.0,1081
1913,ON,Sugar beets,0.68,20500.0,125200.0,15000.0,6100.0,856
1913,ON,Tame hay,1.22,2720.0,3720000.0,3381000.0,1368000.0,45552
1913,ON,"Wheat, all",31.0,1570.0,540400.0,850000.0,343900.0,16896
1913,ON,"Wheat, spring",32.0,1325.0,59400.0,111000.0,44900.0,1877
1913,ON,"Wheat, winter remaining",31.0,1610.0,481000.0,,,15019
1913,PP,Barley,15.0,1630.0,676000.0,1025000.0,415000.0,9954
1913,PP,Corn for silage,0.93,17550.0,93000.0,13200.0,5300.0,865
1913,PP,Flaxseed,38.0,705.0,441100.0,1545000.0,625000.0,16838
1913,PP,Mixed grains,17.0,1775.0,3900.0,5500.0,2200.0,68
1913,PP,Oats,16.0,1595.0,3738000.0,5792000.0,2344000.0,61591
1913,PP,"Peas, dry",33.0,1000.0,400.0,900.0,400.0,13
1913,PP,"Rye, all",18.0,1665.0,15000.0,24000.0,9000.0,270
1913,PP,Sugar beets,0.55,11400.0,9100.0,2000.0,800.0,50
1913,PP,Tame hay,0.94,3570.0,607000.0,414600.0,170000.0,5684
1913,PP,"Wheat, all",24.0,1400.0,5694000.0,10036000.0,4062000.0,136672
1913,PEI,Barley,27.0,1500.0,2400.0,4000.0,1600.0,65
1913,PEI,Buckwheat,30.0,1275.0,1400.0,2700.0,1100.0,42
1913,PEI,Corn for silage,0.27,3000.0,3000.0,300.0,100.0,8
1913,PEI,Mixed grains,23.0,1970.0,6300.0,7800.0,3200.0,148
1913,PEI,Oats,24.0,1300.0,94750.0,180000.0,72850.0,2273
1913,PEI,"Peas, dry",60.0,1000.0,50.0,100.0,50.0,3
1913,PEI,Tame hay,1.19,4000.0,308000.0,190000.0,77000.0,3658
1913,PEI,"Wheat, all",37.0,1320.0,17100.0,32000.0,12950.0,628
1913,QU,Barley,35.0,1370.0,49300.0,89000.0,36000.0,1743
1913,QU,"Beans, all dry (white and coloured)",85.0,1325.0,2650.0,5000.0,2000.0,224
1913,QU,Buckwheat,34.0,1255.0,55750.0,110000.0,44500.0,1920
1913,QU,Corn for grain,39.0,2040.0,14900.0,18000.0,7300.0,586
1913,QU,Corn for silage,0.57,16740.0,231000.0,34000.0,13800.0,1326
1913,QU,Flaxseed,72.0,835.0,250.0,800.0,300.0,18
1913,QU,Mixed grains,32.0,1430.0,58500.0,101000.0,40900.0,1892
1913,QU,Oats,31.0,1140.0,601800.0,1303000.0,527300.0,18732
1913,QU,"Peas, dry",72.0,1165.0,12250.0,26000.0,10500.0,888
1913,QU,"Rye, all",41.0,1000.0,4000.0,10000.0,4000.0,165
1913,QU,Tame hay,1.33,3030.0,3697000.0,3017000.0,1221000.0,49206
1913,QU,"Wheat, all",44.0,1220.0,28700.0,58000.0,23500.0,1275
1913,SK,Barley,14.0,1695.0,227000.0,332000.0,134000.0,3126
1913,SK,Corn for silage,0.88,1667.0,10000.0,1600.0,600.0,88
1913,SK,Flaxseed,37.0,705.0,395700.0,1386000.0,561000.0,14800
1913,SK,Mixed grains,19.0,2000.0,1600.0,2000.0,800.0,31
1913,SK,Oats,16.0,1580.0,1760000.0,2755000.0,1115000.0,28528
1913,SK,"Peas, dry",30.0,1000.0,200.0,400.0,200.0,6
1913,SK,"Rye, all",14.0,2000.0,2000.0,3000.0,1000.0,27
1913,SK,Tame hay,0.84,3570.0,107000.0,63600.0,30000.0,897
1913,SK,"Wheat, all",24.0,1430.0,3308000.0,5720000.0,2315000.0,77805
1914,AB,Barley,23.0,1460.0,105000.0,178000.0,72000.0,2451
1914,AB,Corn for silage,0.3,6670.0,2000.0,800.0,300.0,6
1914,AB,Flaxseed,41.0,490.0,15600.0,80000.0,32000.0,645
1914,AB,Mixed grains,23.0,2145.0,1500.0,1800.0,700.0,34
1914,AB,Oats,27.0,1445.0,880000.0,1502000.0,608000.0,23972
1914,AB,"Peas, dry",60.0,1000.0,200.0,500.0,200.0,12
1914,AB,"Rye, all",26.0,1285.0,9000.0,16400.0,7000.0,238
1914,AB,Sugar beets,0.6,12500.0,500.0,100.0,40.0,3
1914,AB,Tame hay,0.95,3810.0,305000.0,187400.0,80000.0,2891
1914,AB,"Wheat, all",34.0,1415.0,785000.0,1371100.0,555000.0,26403
1914,BC,Barley,42.0,1910.0,2100.0,2600.0,1100.0,89
1914,BC,"Beans, all dry (white and coloured)",0.0,0.0,0.0,0.0,0.0,0
1914,BC,Corn for silage,0.6,15000.0,3000.0,400.0,200.0,18
1914,BC,Mixed grains,50.0,2945.0,2800.0,2400.0,950.0,140
1914,BC,Oats,40.0,2135.0,48900.0,56700.0,22900.0,1966
1914,BC,"Peas, dry",54.0,1835.0,1100.0,1400.0,600.0,59
1914,BC,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1914,BC,Tame hay,1.7,5150.0,345000.0,166500.0,67000.0,5851
1914,BC,"Wheat, all",45.0,1960.0,10000.0,12500.0,5100.0,453
1914,CA,Barley,27.0,1305.0,788800.0,1495600.0,604500.0,21557
1914,CA,"Beans, all dry (white and coloured)",85.0,1225.0,21650.0,43800.0,17700.0,1844
1914,CA,Buckwheat,33.0,1310.0,187800.0,354400.0,143400.0,6213
